,GRID_TYPE,GAME_ID,GAME_EVENT_ID,PLAYER_ID,PLAYER_NAME,TEAM_ID,TEAM_NAME,PERIOD,MINUTES_REMAINING,SECONDS_REMAINING,EVENT_TYPE,ACTION_TYPE,SHOT_TYPE,SHOT_ZONE_BASIC,SHOT_ZONE_AREA,SHOT_ZONE_RANGE,SHOT_DISTANCE,LOC_X,LOC_Y,SHOT_ATTEMPTED_FLAG,SHOT_MADE_FLAG,GAME_DATE,HTM,VTM
501,Shot Chart Detail,0022200425,306,203507,Giannis Antetokounmpo,1610612749,Milwaukee Bucks,2,3,40,Made Shot,Pullup Jump shot,2PT Field Goal,Mid-Range,Left Side Center(LC),16-24 ft.,18,-123,136,1,1,20221215,MEM,MIL
502,Shot Chart Detail,0022200425,345,203507,Giannis Antetokounmpo,1610612749,Milwaukee Bucks,2,1,31,Missed Shot,Pullup Jump shot,3PT Field Goal,Above the Break 3,Center(C),24+ ft.,26,51,258,1,0,20221215,MEM,MIL
503,Shot Chart Detail,0022200425,412,203507,Giannis Antetokounmpo,1610612749,Milwaukee Bucks,3,8,44,Made Shot,Driving Finger Roll Layup Shot,2PT Field Goal,Restricted Area,Center(C),Less Than 8 ft.,1,5,10,1,1,20221215,MEM,MIL
504,Shot Chart Detail,0022200425,438,203507,Giannis Antetokounmpo,1610612749,Milwaukee Bucks,3,7,18,Missed Shot,Driving Finger Roll Layup Shot,2PT Field Goal,Restricted Area,Center(C),Less Than 8 ft.,3,-21,23,1,0,20221215,MEM,MIL
505,Shot Chart Detail,0022200457,42,203507,Giannis Antetokounmpo,1610612749,Milwaukee Bucks,1,8,21,Made Shot,Driving Layup Shot,2PT Field Goal,Restricted Area,Center(C),Less Than 8 ft.,2,-29,2,1,1,20221219,NOP,MIL
506,Shot Chart Detail,0022200457,63,203507,Giannis Antetokounmpo,1610612749,Milwaukee Bucks,1,7,7,Missed Shot,Driving Layup Shot,2PT Field Goal,Restricted Area,Center(C),Less Than 8 ft.,2,21,10,1,0,20221219,NOP,MIL
507,Shot Chart Detail,0022200457,89,203507,Giannis Antetokounmpo,1610612749,Milwaukee Bucks,1,5,9,Missed Shot,Pullup Jump shot,3PT Field Goal,Above the Break 3,Center(C),24+ ft.,26,-13,267,1,0,20221219,NOP,MIL
508,Shot Chart Detail,0022200457,97,203507,Giannis Antetokounmpo,1610612749,Milwaukee Bucks,1,4,53,Made Shot,Driving Layup Shot,2PT Field Goal,Restricted Area,Center(C),Less Than 8 ft.,2,-16,13,1,1,20221219,NOP,MIL
509,Shot Chart Detail,0022200457,191,203507,Giannis Antetokounmpo,1610612749,Milwaukee Bucks,2,11,30,Made Shot,Running Layup Shot,2PT Field Goal,Restricted Area,Center(C),Less Than 8 ft.,2,-20,15,1,1,20221219,NOP,MIL
510,Shot Chart Detail,0022200457,197,203507,Giannis Antetokounmpo,1610612749,Milwaukee Bucks,2,11,14,Made Shot,Running Dunk Shot,2PT Field Goal,Restricted Area,Center(C),Less Than 8 ft.,1,-1,11,1,1,20221219,NOP,MIL
511,Shot Chart Detail,0022200457,207,203507,Giannis Antetokounmpo,1610612749,Milwaukee Bucks,2,10,37,Made Shot,Pullup Jump shot,3PT Field Goal,Above the Break 3,Left Side Center(LC),24+ ft.,25,-186,179,1,1,20221219,NOP,MIL
512,Shot Chart Detail,0022200457,212,203507,Giannis Antetokounmpo,1610612749,Milwaukee Bucks,2,10,11,Made Shot,Alley Oop Layup shot,2PT Field Goal,Restricted Area,Center(C),Less Than 8 ft.,0,7,7,1,1,20221219,NOP,MIL
513,Shot Chart Detail,0022200457,248,203507,Giannis Antetokounmpo,1610612749,Milwaukee Bucks,2,7,54,Made Shot,Running Alley Oop Dunk Shot,2PT Field Goal,Restricted Area,Center(C),Less Than 8 ft.,0,0,5,1,1,20221219,NOP,MIL
514,Shot Chart Detail,0022200457,254,203507,Giannis Antetokounmpo,1610612749,Milwaukee Bucks,2,7,16,Made Shot,Driving Layup Shot,2PT Field Goal,Restricted Area,Center(C),Less Than 8 ft.,1,-15,6,1,1,20221219,NOP,MIL
515,Shot Chart Detail,0022200457,270,203507,Giannis Antetokounmpo,1610612749,Milwaukee Bucks,2,6,12,Made Shot,Driving Dunk Shot,2PT Field Goal,Restricted Area,Center(C),Less Than 8 ft.,1,-10,2,1,1,20221219,NOP,MIL
516,Shot Chart Detail,0022200457,273,203507,Giannis Antetokounmpo,1610612749,Milwaukee Bucks,2,5,52,Missed Shot,Pullup Jump shot,2PT Field Goal,Mid-Range,Left Side Center(LC),16-24 ft.,19,-147,125,1,0,20221219,NOP,MIL
517,Shot Chart Detail,0022200457,275,203507,Giannis Antetokounmpo,1610612749,Milwaukee Bucks,2,5,48,Made Shot,Putback Dunk Shot,2PT Field Goal,Restricted Area,Center(C),Less Than 8 ft.,0,6,5,1,1,20221219,NOP,MIL
518,Shot Chart Detail,0022200457,355,203507,Giannis Antetokounmpo,1610612749,Milwaukee Bucks,2,0,4,Missed Shot,Fadeaway Jump Shot,2PT Field Goal,Mid-Range,Left Side Center(LC),16-24 ft.,18,-102,149,1,0,20221219,NOP,MIL
519,Shot Chart Detail,0022200457,565,203507,Giannis Antetokounmpo,1610612749,Milwaukee Bucks,4,11,6,Made Shot,Running Layup Shot,2PT Field Goal,Restricted Area,Center(C),Less Than 8 ft.,2,-21,5,1,1,20221219,NOP,MIL
520,Shot Chart Detail,0022200457,577,203507,Giannis Antetokounmpo,1610612749,Milwaukee Bucks,4,10,37,Made Shot,Cutting Dunk Shot,2PT Field Goal,Restricted Area,Center(C),Less Than 8 ft.,0,-2,3,1,1,20221219,NOP,MIL
521,Shot Chart Detail,0022200457,710,203507,Giannis Antetokounmpo,1610612749,Milwaukee Bucks,4,2,2,Missed Shot,Pullup Jump shot,3PT Field Goal,Above the Break 3,Right Side Center(RC),24+ ft.,25,116,222,1,0,20221219,NOP,MIL
522,Shot Chart Detail,0022200466,7,203507,Giannis Antetokounmpo,1610612749,Milwaukee Bucks,1,11,44,Missed Shot,Driving Layup Shot,2PT Field Goal,Restricted Area,Center(C),Less Than 8 ft.,0,5,-1,1,0,20221221,CLE,MIL
523,Shot Chart Detail,0022200466,9,203507,Giannis Antetokounmpo,1610612749,Milwaukee Bucks,1,11,44,Made Shot,Putback Layup Shot,2PT Field Goal,Restricted Area,Center(C),Less Than 8 ft.,1,-6,16,1,1,20221221,CLE,MIL
524,Shot Chart Detail,0022200466,99,203507,Giannis Antetokounmpo,1610612749,Milwaukee Bucks,1,5,40,Made Shot,Running Layup Shot,2PT Field Goal,Restricted Area,Center(C),Less Than 8 ft.,0,1,6,1,1,20221221,CLE,MIL
525,Shot Chart Detail,0022200466,157,203507,Giannis Antetokounmpo,1610612749,Milwaukee Bucks,1,0,23,Made Shot,Pullup Jump shot,2PT Field Goal,Mid-Range,Left Side Center(LC),16-24 ft.,21,-121,173,1,1,20221221,CLE,MIL
526,Shot Chart Detail,0022200466,164,203507,Giannis Antetokounmpo,1610612749,Milwaukee Bucks,1,0,0,Made Shot,Driving Layup Shot,2PT Field Goal,Restricted Area,Center(C),Less Than 8 ft.,1,9,15,1,1,20221221,CLE,MIL
527,Shot Chart Detail,0022200466,220,203507,Giannis Antetokounmpo,1610612749,Milwaukee Bucks,2,8,25,Missed Shot,Driving Layup Shot,2PT Field Goal,Restricted Area,Center(C),Less Than 8 ft.,0,4,2,1,0,20221221,CLE,MIL
528,Shot Chart Detail,0022200466,222,203507,Giannis Antetokounmpo,1610612749,Milwaukee Bucks,2,8,22,Made Shot,Tip Layup Shot,2PT Field Goal,Restricted Area,Center(C),Less Than 8 ft.,0,0,0,1,1,20221221,CLE,MIL
529,Shot Chart Detail,0022200466,230,203507,Giannis Antetokounmpo,1610612749,Milwaukee Bucks,2,7,40,Made Shot,Floating Jump shot,2PT Field Goal,In The Paint (Non-RA),Center(C),Less Than 8 ft.,7,-32,67,1,1,20221221,CLE,MIL
530,Shot Chart Detail,0022200466,247,203507,Giannis Antetokounmpo,1610612749,Milwaukee Bucks,2,6,34,Missed Shot,Driving Layup Shot,2PT Field Goal,Restricted Area,Center(C),Less Than 8 ft.,3,20,34,1,0,20221221,CLE,MIL
531,Shot Chart Detail,0022200466,254,203507,Giannis Antetokounmpo,1610612749,Milwaukee Bucks,2,5,59,Made Shot,Driving Dunk Shot,2PT Field Goal,Restricted Area,Center(C),Less Than 8 ft.,0,7,2,1,1,20221221,CLE,MIL
532,Shot Chart Detail,0022200466,373,203507,Giannis Antetokounmpo,1610612749,Milwaukee Bucks,3,10,14,Made Shot,Driving Reverse Layup Shot,2PT Field Goal,Restricted Area,Center(C),Less Than 8 ft.,1,0,16,1,1,20221221,CLE,MIL
533,Shot Chart Detail,0022200466,387,203507,Giannis Antetokounmpo,1610612749,Milwaukee Bucks,3,8,20,Missed Shot,Turnaround Bank shot,2PT Field Goal,In The Paint (Non-RA),Center(C),Less Than 8 ft.,5,1,51,1,0,20221221,CLE,MIL
534,Shot Chart Detail,0022200466,427,203507,Giannis Antetokounmpo,1610612749,Milwaukee Bucks,3,4,50,Made Shot,Driving Layup Shot,2PT Field Goal,Restricted Area,Center(C),Less Than 8 ft.,1,-5,14,1,1,20221221,CLE,MIL
535,Shot Chart Detail,0022200466,469,203507,Giannis Antetokounmpo,1610612749,Milwaukee Bucks,3,1,42,Missed Shot,Fadeaway Jump Shot,2PT Field Goal,In The Paint (Non-RA),Center(C),8-16 ft.,10,-9,108,1,0,20221221,CLE,MIL
536,Shot Chart Detail,0022200466,492,203507,Giannis Antetokounmpo,1610612749,Milwaukee Bucks,3,0,25,Missed Shot,Running Layup Shot,2PT Field Goal,Restricted Area,Center(C),Less Than 8 ft.,1,-10,13,1,0,20221221,CLE,MIL
537,Shot Chart Detail,0022200466,508,203507,Giannis Antetokounmpo,1610612749,Milwaukee Bucks,4,11,36,Made Shot,Fadeaway Jump Shot,2PT Field Goal,Mid-Range,Right Side(R),8-16 ft.,13,136,11,1,1,20221221,CLE,MIL
538,Shot Chart Detail,0022200466,513,203507,Giannis Antetokounmpo,1610612749,Milwaukee Bucks,4,11,5,Made Shot,Running Dunk Shot,2PT Field Goal,Restricted Area,Center(C),Less Than 8 ft.,1,-4,19,1,1,20221221,CLE,MIL
539,Shot Chart Detail,0022200466,574,203507,Giannis Antetokounmpo,1610612749,Milwaukee Bucks,4,7,41,Missed Shot,Jump Shot,3PT Field Goal,Above the Break 3,Center(C),24+ ft.,25,-77,248,1,0,20221221,CLE,MIL
540,Shot Chart Detail,0022200466,592,203507,Giannis Antetokounmpo,1610612749,Milwaukee Bucks,4,6,41,Missed Shot,Driving Hook Shot,2PT Field Goal,In The Paint (Non-RA),Center(C),8-16 ft.,9,38,87,1,0,20221221,CLE,MIL
541,Shot Chart Detail,0022200466,595,203507,Giannis Antetokounmpo,1610612749,Milwaukee Bucks,4,6,14,Made Shot,Driving Layup Shot,2PT Field Goal,Restricted Area,Center(C),Less Than 8 ft.,1,-5,19,1,1,20221221,CLE,MIL
542,Shot Chart Detail,0022200466,598,203507,Giannis Antetokounmpo,1610612749,Milwaukee Bucks,4,5,42,Made Shot,Driving Dunk Shot,2PT Field Goal,Restricted Area,Center(C),Less Than 8 ft.,1,7,8,1,1,20221221,CLE,MIL
543,Shot Chart Detail,0022200466,601,203507,Giannis Antetokounmpo,1610612749,Milwaukee Bucks,4,5,16,Missed Shot,Running Layup Shot,2PT Field Goal,Restricted Area,Center(C),Less Than 8 ft.,1,-9,17,1,0,20221221,CLE,MIL
544,Shot Chart Detail,0022200466,605,203507,Giannis Antetokounmpo,1610612749,Milwaukee Bucks,4,5,3,Missed Shot,Driving Layup Shot,2PT Field Goal,Restricted Area,Center(C),Less Than 8 ft.,2,-15,14,1,0,20221221,CLE,MIL
545,Shot Chart Detail,0022200466,625,203507,Giannis Antetokounmpo,1610612749,Milwaukee Bucks,4,4,6,Made Shot,Cutting Dunk Shot,2PT Field Goal,Restricted Area,Center(C),Less Than 8 ft.,1,-1,15,1,1,20221221,CLE,MIL
546,Shot Chart Detail,0022200466,629,203507,Giannis Antetokounmpo,1610612749,Milwaukee Bucks,4,3,31,Made Shot,Driving Layup Shot,2PT Field Goal,Restricted Area,Center(C),Less Than 8 ft.,1,-9,-13,1,1,20221221,CLE,MIL
547,Shot Chart Detail,0022200466,633,203507,Giannis Antetokounmpo,1610612749,Milwaukee Bucks,4,2,52,Made Shot,Turnaround Fadeaway shot,2PT Field Goal,Mid-Range,Left Side(L),8-16 ft.,12,-121,9,1,1,20221221,CLE,MIL
548,Shot Chart Detail,0022200466,667,203507,Giannis Antetokounmpo,1610612749,Milwaukee Bucks,4,0,33,Made Shot,Driving Layup Shot,2PT Field Goal,Restricted Area,Center(C),Less Than 8 ft.,1,9,13,1,1,20221221,CLE,MIL
549,Shot Chart Detail,0022200483,11,203507,Giannis Antetokounmpo,1610612749,Milwaukee Bucks,1,11,24,Made Shot,Running Dunk Shot,2PT Field Goal,Restricted Area,Center(C),Less Than 8 ft.,1,1,15,1,1,20221223,BKN,MIL
550,Shot Chart Detail,0022200483,26,203507,Giannis Antetokounmpo,1610612749,Milwaukee Bucks,1,10,16,Made Shot,Running Alley Oop Dunk Shot,2PT Field Goal,Restricted Area,Center(C),Less Than 8 ft.,0,2,1,1,1,20221223,BKN,MIL
551,Shot Chart Detail,0022200483,34,203507,Giannis Antetokounmpo,1610612749,Milwaukee Bucks,1,9,17,Made Shot,Driving Dunk Shot,2PT Field Goal,Restricted Area,Center(C),Less Than 8 ft.,0,-4,2,1,1,20221223,BKN,MIL
