,GRID_TYPE,GAME_ID,GAME_EVENT_ID,PLAYER_ID,PLAYER_NAME,TEAM_ID,TEAM_NAME,PERIOD,MINUTES_REMAINING,SECONDS_REMAINING,EVENT_TYPE,ACTION_TYPE,SHOT_TYPE,SHOT_ZONE_BASIC,SHOT_ZONE_AREA,SHOT_ZONE_RANGE,SHOT_DISTANCE,LOC_X,LOC_Y,SHOT_ATTEMPTED_FLAG,SHOT_MADE_FLAG,GAME_DATE,HTM,VTM
330,Shot Chart Detail,0022200382,153,203954,Joel Embiid,1610612755,Philadelphia 76ers,1,0,27,Made Shot,Driving Dunk Shot,2PT Field Goal,Restricted Area,Center(C),Less Than 8 ft.,0,5,6,1,1,20221209,PHI,LAL
331,Shot Chart Detail,0022200382,156,203954,Joel Embiid,1610612755,Philadelphia 76ers,1,0,0,Made Shot,Pullup Jump shot,3PT Field Goal,Left Corner 3,Left Side(L),24+ ft.,23,-230,42,1,1,20221209,PHI,LAL
332,Shot Chart Detail,0022200382,218,203954,Joel Embiid,1610612755,Philadelphia 76ers,2,7,58,Made Shot,Step Back Jump shot,3PT Field Goal,Above the Break 3,Left Side Center(LC),24+ ft.,28,-150,246,1,1,20221209,PHI,LAL
333,Shot Chart Detail,0022200382,228,203954,Joel Embiid,1610612755,Philadelphia 76ers,2,6,38,Made Shot,Turnaround Hook Shot,2PT Field Goal,Restricted Area,Center(C),Less Than 8 ft.,3,2,39,1,1,20221209,PHI,LAL
334,Shot Chart Detail,0022200382,321,203954,Joel Embiid,1610612755,Philadelphia 76ers,3,11,19,Missed Shot,Jump Shot,2PT Field Goal,Mid-Range,Right Side Center(RC),16-24 ft.,21,71,204,1,0,20221209,PHI,LAL
335,Shot Chart Detail,0022200382,404,203954,Joel Embiid,1610612755,Philadelphia 76ers,3,4,7,Made Shot,Turnaround Jump Shot,2PT Field Goal,Mid-Range,Center(C),8-16 ft.,14,-22,145,1,1,20221209,PHI,LAL
336,Shot Chart Detail,0022200382,457,203954,Joel Embiid,1610612755,Philadelphia 76ers,3,0,49,Missed Shot,Driving Layup Shot,2PT Field Goal,In The Paint (Non-RA),Center(C),8-16 ft.,12,-37,117,1,0,20221209,PHI,LAL
337,Shot Chart Detail,0022200382,461,203954,Joel Embiid,1610612755,Philadelphia 76ers,3,0,9,Missed Shot,Fadeaway Jump Shot,2PT Field Goal,In The Paint (Non-RA),Center(C),8-16 ft.,13,27,137,1,0,20221209,PHI,LAL
338,Shot Chart Detail,0022200382,563,203954,Joel Embiid,1610612755,Philadelphia 76ers,4,6,57,Missed Shot,Fadeaway Jump Shot,2PT Field Goal,Mid-Range,Left Side Center(LC),16-24 ft.,16,-55,152,1,0,20221209,PHI,LAL
339,Shot Chart Detail,0022200382,567,203954,Joel Embiid,1610612755,Philadelphia 76ers,4,6,33,Made Shot,Pullup Jump shot,2PT Field Goal,Mid-Range,Right Side Center(RC),16-24 ft.,19,69,180,1,1,20221209,PHI,LAL
340,Shot Chart Detail,0022200382,609,203954,Joel Embiid,1610612755,Philadelphia 76ers,4,2,30,Made Shot,Driving Dunk Shot,2PT Field Goal,Restricted Area,Center(C),Less Than 8 ft.,1,-11,-2,1,1,20221209,PHI,LAL
341,Shot Chart Detail,0022200382,711,203954,Joel Embiid,1610612755,Philadelphia 76ers,5,4,25,Made Shot,Jump Shot,2PT Field Goal,Mid-Range,Center(C),16-24 ft.,18,9,187,1,1,20221209,PHI,LAL
342,Shot Chart Detail,0022200399,9,203954,Joel Embiid,1610612755,Philadelphia 76ers,1,11,24,Missed Shot,Turnaround Jump Shot,2PT Field Goal,In The Paint (Non-RA),Center(C),Less Than 8 ft.,6,16,67,1,0,20221211,PHI,CHA
343,Shot Chart Detail,0022200399,20,203954,Joel Embiid,1610612755,Philadelphia 76ers,1,10,16,Missed Shot,Fadeaway Jump Shot,2PT Field Goal,Mid-Range,Center(C),8-16 ft.,15,1,153,1,0,20221211,PHI,CHA
344,Shot Chart Detail,0022200399,25,203954,Joel Embiid,1610612755,Philadelphia 76ers,1,9,45,Made Shot,Layup Shot,2PT Field Goal,Restricted Area,Center(C),Less Than 8 ft.,2,21,9,1,1,20221211,PHI,CHA
345,Shot Chart Detail,0022200399,36,203954,Joel Embiid,1610612755,Philadelphia 76ers,1,8,31,Missed Shot,Turnaround Fadeaway shot,2PT Field Goal,Mid-Range,Right Side(R),8-16 ft.,12,129,-7,1,0,20221211,PHI,CHA
346,Shot Chart Detail,0022200399,56,203954,Joel Embiid,1610612755,Philadelphia 76ers,1,6,39,Missed Shot,Driving Floating Jump Shot,2PT Field Goal,In The Paint (Non-RA),Center(C),Less Than 8 ft.,7,6,73,1,0,20221211,PHI,CHA
347,Shot Chart Detail,0022200399,206,203954,Joel Embiid,1610612755,Philadelphia 76ers,1,6,38,Missed Shot,Tip Layup Shot,2PT Field Goal,Restricted Area,Center(C),Less Than 8 ft.,3,12,37,1,0,20221211,PHI,CHA
348,Shot Chart Detail,0022200399,58,203954,Joel Embiid,1610612755,Philadelphia 76ers,1,6,33,Made Shot,Putback Layup Shot,2PT Field Goal,Restricted Area,Center(C),Less Than 8 ft.,0,0,0,1,1,20221211,PHI,CHA
349,Shot Chart Detail,0022200399,73,203954,Joel Embiid,1610612755,Philadelphia 76ers,1,5,29,Made Shot,Turnaround Hook Shot,2PT Field Goal,In The Paint (Non-RA),Center(C),Less Than 8 ft.,5,-5,53,1,1,20221211,PHI,CHA
350,Shot Chart Detail,0022200399,81,203954,Joel Embiid,1610612755,Philadelphia 76ers,1,4,51,Missed Shot,Pullup Jump shot,2PT Field Goal,Mid-Range,Right Side(R),8-16 ft.,13,103,93,1,0,20221211,PHI,CHA
351,Shot Chart Detail,0022200399,115,203954,Joel Embiid,1610612755,Philadelphia 76ers,1,3,5,Made Shot,Driving Layup Shot,2PT Field Goal,Restricted Area,Center(C),Less Than 8 ft.,3,32,6,1,1,20221211,PHI,CHA
352,Shot Chart Detail,0022200399,229,203954,Joel Embiid,1610612755,Philadelphia 76ers,2,7,51,Made Shot,Jump Shot,3PT Field Goal,Above the Break 3,Left Side Center(LC),24+ ft.,25,-134,214,1,1,20221211,PHI,CHA
353,Shot Chart Detail,0022200399,244,203954,Joel Embiid,1610612755,Philadelphia 76ers,2,6,25,Made Shot,Jump Shot,2PT Field Goal,In The Paint (Non-RA),Center(C),8-16 ft.,12,45,117,1,1,20221211,PHI,CHA
354,Shot Chart Detail,0022200399,260,203954,Joel Embiid,1610612755,Philadelphia 76ers,2,5,13,Missed Shot,Driving Layup Shot,2PT Field Goal,Restricted Area,Center(C),Less Than 8 ft.,1,17,0,1,0,20221211,PHI,CHA
355,Shot Chart Detail,0022200399,263,203954,Joel Embiid,1610612755,Philadelphia 76ers,2,5,6,Missed Shot,Pullup Jump shot,2PT Field Goal,In The Paint (Non-RA),Center(C),8-16 ft.,10,34,99,1,0,20221211,PHI,CHA
356,Shot Chart Detail,0022200399,300,203954,Joel Embiid,1610612755,Philadelphia 76ers,2,2,40,Made Shot,Driving Layup Shot,2PT Field Goal,Restricted Area,Center(C),Less Than 8 ft.,2,21,6,1,1,20221211,PHI,CHA
357,Shot Chart Detail,0022200399,305,203954,Joel Embiid,1610612755,Philadelphia 76ers,2,1,47,Made Shot,Driving Layup Shot,2PT Field Goal,In The Paint (Non-RA),Center(C),Less Than 8 ft.,4,-32,35,1,1,20221211,PHI,CHA
358,Shot Chart Detail,0022200399,313,203954,Joel Embiid,1610612755,Philadelphia 76ers,2,1,18,Made Shot,Driving Layup Shot,2PT Field Goal,Restricted Area,Center(C),Less Than 8 ft.,1,-10,8,1,1,20221211,PHI,CHA
359,Shot Chart Detail,0022200399,319,203954,Joel Embiid,1610612755,Philadelphia 76ers,2,0,58,Made Shot,Running Dunk Shot,2PT Field Goal,Restricted Area,Center(C),Less Than 8 ft.,0,-2,-2,1,1,20221211,PHI,CHA
360,Shot Chart Detail,0022200399,366,203954,Joel Embiid,1610612755,Philadelphia 76ers,3,10,57,Made Shot,Jump Shot,3PT Field Goal,Above the Break 3,Left Side Center(LC),24+ ft.,27,-161,220,1,1,20221211,PHI,CHA
361,Shot Chart Detail,0022200399,409,203954,Joel Embiid,1610612755,Philadelphia 76ers,3,7,8,Made Shot,Pullup Jump shot,2PT Field Goal,Mid-Range,Left Side Center(LC),16-24 ft.,21,-104,186,1,1,20221211,PHI,CHA
362,Shot Chart Detail,0022200399,418,203954,Joel Embiid,1610612755,Philadelphia 76ers,3,6,40,Made Shot,Pullup Jump shot,2PT Field Goal,Mid-Range,Center(C),8-16 ft.,15,-5,154,1,1,20221211,PHI,CHA
363,Shot Chart Detail,0022200399,436,203954,Joel Embiid,1610612755,Philadelphia 76ers,3,5,8,Missed Shot,Pullup Jump shot,2PT Field Goal,Mid-Range,Center(C),16-24 ft.,17,-22,174,1,0,20221211,PHI,CHA
364,Shot Chart Detail,0022200399,453,203954,Joel Embiid,1610612755,Philadelphia 76ers,3,4,22,Missed Shot,Driving Dunk Shot,2PT Field Goal,Restricted Area,Center(C),Less Than 8 ft.,3,25,26,1,0,20221211,PHI,CHA
365,Shot Chart Detail,0022200399,473,203954,Joel Embiid,1610612755,Philadelphia 76ers,3,3,29,Made Shot,Driving Layup Shot,2PT Field Goal,Restricted Area,Center(C),Less Than 8 ft.,2,9,25,1,1,20221211,PHI,CHA
366,Shot Chart Detail,0022200399,483,203954,Joel Embiid,1610612755,Philadelphia 76ers,3,2,56,Made Shot,Pullup Jump shot,2PT Field Goal,Mid-Range,Center(C),16-24 ft.,18,45,183,1,1,20221211,PHI,CHA
367,Shot Chart Detail,0022200399,497,203954,Joel Embiid,1610612755,Philadelphia 76ers,3,1,30,Missed Shot,Driving Dunk Shot,2PT Field Goal,Restricted Area,Center(C),Less Than 8 ft.,1,6,10,1,0,20221211,PHI,CHA
368,Shot Chart Detail,0022200399,645,203954,Joel Embiid,1610612755,Philadelphia 76ers,4,6,52,Made Shot,Turnaround Hook Shot,2PT Field Goal,In The Paint (Non-RA),Center(C),Less Than 8 ft.,4,0,41,1,1,20221211,PHI,CHA
369,Shot Chart Detail,0022200399,648,203954,Joel Embiid,1610612755,Philadelphia 76ers,4,6,19,Missed Shot,Jump Shot,3PT Field Goal,Above the Break 3,Center(C),24+ ft.,25,44,256,1,0,20221211,PHI,CHA
370,Shot Chart Detail,0022200399,652,203954,Joel Embiid,1610612755,Philadelphia 76ers,4,5,49,Made Shot,Fadeaway Jump Shot,2PT Field Goal,Mid-Range,Center(C),16-24 ft.,21,7,218,1,1,20221211,PHI,CHA
371,Shot Chart Detail,0022200399,667,203954,Joel Embiid,1610612755,Philadelphia 76ers,4,4,34,Made Shot,Turnaround Hook Shot,2PT Field Goal,Mid-Range,Left Side(L),8-16 ft.,15,-82,128,1,1,20221211,PHI,CHA
372,Shot Chart Detail,0022200399,672,203954,Joel Embiid,1610612755,Philadelphia 76ers,4,4,3,Made Shot,Pullup Jump shot,2PT Field Goal,In The Paint (Non-RA),Center(C),8-16 ft.,10,42,101,1,1,20221211,PHI,CHA
373,Shot Chart Detail,0022200399,683,203954,Joel Embiid,1610612755,Philadelphia 76ers,4,2,49,Made Shot,Driving Layup Shot,2PT Field Goal,Restricted Area,Center(C),Less Than 8 ft.,1,11,16,1,1,20221211,PHI,CHA
374,Shot Chart Detail,0022200409,7,203954,Joel Embiid,1610612755,Philadelphia 76ers,1,11,39,Made Shot,Fadeaway Jump Shot,2PT Field Goal,Mid-Range,Left Side(L),8-16 ft.,11,-115,3,1,1,20221213,PHI,SAC
375,Shot Chart Detail,0022200409,40,203954,Joel Embiid,1610612755,Philadelphia 76ers,1,9,30,Missed Shot,Step Back Jump shot,2PT Field Goal,Mid-Range,Right Side Center(RC),16-24 ft.,19,70,179,1,0,20221213,PHI,SAC
376,Shot Chart Detail,0022200409,44,203954,Joel Embiid,1610612755,Philadelphia 76ers,1,9,11,Made Shot,Driving Dunk Shot,2PT Field Goal,Restricted Area,Center(C),Less Than 8 ft.,0,-5,5,1,1,20221213,PHI,SAC
377,Shot Chart Detail,0022200409,117,203954,Joel Embiid,1610612755,Philadelphia 76ers,1,4,26,Made Shot,Layup Shot,2PT Field Goal,Restricted Area,Center(C),Less Than 8 ft.,0,2,9,1,1,20221213,PHI,SAC
378,Shot Chart Detail,0022200409,140,203954,Joel Embiid,1610612755,Philadelphia 76ers,1,3,17,Made Shot,Layup Shot,2PT Field Goal,Restricted Area,Center(C),Less Than 8 ft.,1,16,3,1,1,20221213,PHI,SAC
379,Shot Chart Detail,0022200409,290,203954,Joel Embiid,1610612755,Philadelphia 76ers,2,5,44,Made Shot,Putback Layup Shot,2PT Field Goal,Restricted Area,Center(C),Less Than 8 ft.,0,0,0,1,1,20221213,PHI,SAC
380,Shot Chart Detail,0022200409,311,203954,Joel Embiid,1610612755,Philadelphia 76ers,2,4,42,Made Shot,Driving Finger Roll Layup Shot,2PT Field Goal,Restricted Area,Center(C),Less Than 8 ft.,1,-6,11,1,1,20221213,PHI,SAC
381,Shot Chart Detail,0022200409,329,203954,Joel Embiid,1610612755,Philadelphia 76ers,2,2,51,Missed Shot,Driving Finger Roll Layup Shot,2PT Field Goal,Restricted Area,Center(C),Less Than 8 ft.,1,13,11,1,0,20221213,PHI,SAC
382,Shot Chart Detail,0022200409,358,203954,Joel Embiid,1610612755,Philadelphia 76ers,2,1,31,Missed Shot,Pullup Jump shot,2PT Field Goal,Mid-Range,Left Side Center(LC),16-24 ft.,17,-99,147,1,0,20221213,PHI,SAC
383,Shot Chart Detail,0022200409,365,203954,Joel Embiid,1610612755,Philadelphia 76ers,2,0,49,Missed Shot,Driving Finger Roll Layup Shot,2PT Field Goal,Restricted Area,Center(C),Less Than 8 ft.,3,-23,26,1,0,20221213,PHI,SAC
384,Shot Chart Detail,0022200409,408,203954,Joel Embiid,1610612755,Philadelphia 76ers,3,11,15,Missed Shot,Jump Shot,2PT Field Goal,Mid-Range,Center(C),16-24 ft.,17,-27,175,1,0,20221213,PHI,SAC
385,Shot Chart Detail,0022200409,415,203954,Joel Embiid,1610612755,Philadelphia 76ers,3,10,28,Made Shot,Jump Shot,2PT Field Goal,Mid-Range,Center(C),16-24 ft.,19,34,196,1,1,20221213,PHI,SAC
386,Shot Chart Detail,0022200409,449,203954,Joel Embiid,1610612755,Philadelphia 76ers,3,7,27,Made Shot,Turnaround Jump Shot,2PT Field Goal,Mid-Range,Left Side Center(LC),16-24 ft.,16,-81,147,1,1,20221213,PHI,SAC
387,Shot Chart Detail,0022200409,453,203954,Joel Embiid,1610612755,Philadelphia 76ers,3,7,1,Missed Shot,Jump Shot,3PT Field Goal,Above the Break 3,Center(C),24+ ft.,25,-59,251,1,0,20221213,PHI,SAC
388,Shot Chart Detail,0022200409,464,203954,Joel Embiid,1610612755,Philadelphia 76ers,3,6,29,Made Shot,Pullup Jump shot,2PT Field Goal,Mid-Range,Right Side Center(RC),16-24 ft.,17,85,152,1,1,20221213,PHI,SAC
389,Shot Chart Detail,0022200409,625,203954,Joel Embiid,1610612755,Philadelphia 76ers,4,6,37,Made Shot,Cutting Layup Shot,2PT Field Goal,Restricted Area,Center(C),Less Than 8 ft.,2,-7,28,1,1,20221213,PHI,SAC
390,Shot Chart Detail,0022200432,11,203954,Joel Embiid,1610612755,Philadelphia 76ers,1,11,17,Missed Shot,Pullup Jump shot,2PT Field Goal,Mid-Range,Center(C),16-24 ft.,20,17,209,1,0,20221216,PHI,GSW
391,Shot Chart Detail,0022200432,23,203954,Joel Embiid,1610612755,Philadelphia 76ers,1,9,38,Missed Shot,Pullup Jump shot,2PT Field Goal,Mid-Range,Center(C),16-24 ft.,20,4,208,1,0,20221216,PHI,GSW
392,Shot Chart Detail,0022200432,38,203954,Joel Embiid,1610612755,Philadelphia 76ers,1,7,48,Made Shot,Putback Layup Shot,2PT Field Goal,Restricted Area,Center(C),Less Than 8 ft.,0,0,0,1,1,20221216,PHI,GSW
393,Shot Chart Detail,0022200432,59,203954,Joel Embiid,1610612755,Philadelphia 76ers,1,5,59,Made Shot,Pullup Jump shot,2PT Field Goal,Mid-Range,Left Side(L),8-16 ft.,14,-123,72,1,1,20221216,PHI,GSW
394,Shot Chart Detail,0022200432,71,203954,Joel Embiid,1610612755,Philadelphia 76ers,1,4,46,Made Shot,Driving Layup Shot,2PT Field Goal,Restricted Area,Center(C),Less Than 8 ft.,2,21,17,1,1,20221216,PHI,GSW
395,Shot Chart Detail,0022200432,106,203954,Joel Embiid,1610612755,Philadelphia 76ers,1,2,39,Made Shot,Driving Finger Roll Layup Shot,2PT Field Goal,Restricted Area,Center(C),Less Than 8 ft.,1,4,10,1,1,20221216,PHI,GSW
396,Shot Chart Detail,0022200432,119,203954,Joel Embiid,1610612755,Philadelphia 76ers,1,1,21,Missed Shot,Driving Layup Shot,2PT Field Goal,Restricted Area,Center(C),Less Than 8 ft.,1,-13,9,1,0,20221216,PHI,GSW
397,Shot Chart Detail,0022200432,229,203954,Joel Embiid,1610612755,Philadelphia 76ers,2,5,36,Missed Shot,Driving Reverse Layup Shot,2PT Field Goal,Restricted Area,Center(C),Less Than 8 ft.,2,-1,21,1,0,20221216,PHI,GSW
398,Shot Chart Detail,0022200432,306,203954,Joel Embiid,1610612755,Philadelphia 76ers,2,0,48,Made Shot,Turnaround Fadeaway shot,2PT Field Goal,In The Paint (Non-RA),Center(C),8-16 ft.,10,11,103,1,1,20221216,PHI,GSW
399,Shot Chart Detail,0022200432,310,203954,Joel Embiid,1610612755,Philadelphia 76ers,2,0,13,Missed Shot,Jump Shot,2PT Field Goal,Mid-Range,Center(C),16-24 ft.,18,18,184,1,0,20221216,PHI,GSW
400,Shot Chart Detail,0022200432,321,203954,Joel Embiid,1610612755,Philadelphia 76ers,3,11,36,Made Shot,Jump Shot,2PT Field Goal,Mid-Range,Right Side Center(RC),16-24 ft.,17,60,168,1,1,20221216,PHI,GSW
401,Shot Chart Detail,0022200432,325,203954,Joel Embiid,1610612755,Philadelphia 76ers,3,10,56,Made Shot,Jump Shot,3PT Field Goal,Above the Break 3,Center(C),24+ ft.,26,-74,259,1,1,20221216,PHI,GSW
402,Shot Chart Detail,0022200432,335,203954,Joel Embiid,1610612755,Philadelphia 76ers,3,9,46,Missed Shot,Fadeaway Jump Shot,2PT Field Goal,Mid-Range,Left Side Center(LC),16-24 ft.,20,-83,191,1,0,20221216,PHI,GSW
403,Shot Chart Detail,0022200432,364,203954,Joel Embiid,1610612755,Philadelphia 76ers,3,6,32,Made Shot,Running Pull-Up Jump Shot,3PT Field Goal,Above the Break 3,Center(C),24+ ft.,26,-18,267,1,1,20221216,PHI,GSW
404,Shot Chart Detail,0022200432,380,203954,Joel Embiid,1610612755,Philadelphia 76ers,3,5,24,Missed Shot,Driving Floating Jump Shot,2PT Field Goal,In The Paint (Non-RA),Center(C),8-16 ft.,8,-6,88,1,0,20221216,PHI,GSW
405,Shot Chart Detail,0022200432,416,203954,Joel Embiid,1610612755,Philadelphia 76ers,3,3,17,Missed Shot,Turnaround Fadeaway shot,2PT Field Goal,Mid-Range,Right Side(R),8-16 ft.,8,88,7,1,0,20221216,PHI,GSW
406,Shot Chart Detail,0022200432,424,203954,Joel Embiid,1610612755,Philadelphia 76ers,3,2,11,Made Shot,Driving Reverse Layup Shot,2PT Field Goal,Restricted Area,Center(C),Less Than 8 ft.,2,-9,26,1,1,20221216,PHI,GSW
407,Shot Chart Detail,0022200432,436,203954,Joel Embiid,1610612755,Philadelphia 76ers,3,0,46,Missed Shot,Fadeaway Jump Shot,2PT Field Goal,In The Paint (Non-RA),Center(C),8-16 ft.,12,4,123,1,0,20221216,PHI,GSW
408,Shot Chart Detail,0022200432,439,203954,Joel Embiid,1610612755,Philadelphia 76ers,3,0,30,Missed Shot,Jump Shot,3PT Field Goal,Above the Break 3,Right Side Center(RC),24+ ft.,27,99,257,1,0,20221216,PHI,GSW
409,Shot Chart Detail,0022200432,553,203954,Joel Embiid,1610612755,Philadelphia 76ers,4,5,22,Missed Shot,Jump Shot,2PT Field Goal,Mid-Range,Right Side Center(RC),16-24 ft.,21,69,204,1,0,20221216,PHI,GSW
410,Shot Chart Detail,0022200432,566,203954,Joel Embiid,1610612755,Philadelphia 76ers,4,4,21,Made Shot,Driving Finger Roll Layup Shot,2PT Field Goal,Restricted Area,Center(C),Less Than 8 ft.,2,10,18,1,1,20221216,PHI,GSW
411,Shot Chart Detail,0022200432,590,203954,Joel Embiid,1610612755,Philadelphia 76ers,4,2,43,Made Shot,Running Alley Oop Dunk Shot,2PT Field Goal,Restricted Area,Center(C),Less Than 8 ft.,1,1,13,1,1,20221216,PHI,GSW
412,Shot Chart Detail,0022200432,605,203954,Joel Embiid,1610612755,Philadelphia 76ers,4,1,57,Missed Shot,Pullup Jump shot,2PT Field Goal,Mid-Range,Left Side Center(LC),16-24 ft.,21,-96,191,1,0,20221216,PHI,GSW
413,Shot Chart Detail,0022200453,9,203954,Joel Embiid,1610612755,Philadelphia 76ers,1,11,18,Missed Shot,Driving Layup Shot,2PT Field Goal,Restricted Area,Center(C),Less Than 8 ft.,3,13,34,1,0,20221219,PHI,TOR
414,Shot Chart Detail,0022200453,24,203954,Joel Embiid,1610612755,Philadelphia 76ers,1,10,16,Made Shot,Turnaround Bank shot,2PT Field Goal,In The Paint (Non-RA),Center(C),Less Than 8 ft.,4,28,35,1,1,20221219,PHI,TOR
415,Shot Chart Detail,0022200453,115,203954,Joel Embiid,1610612755,Philadelphia 76ers,1,3,5,Missed Shot,Jump Shot,2PT Field Goal,Mid-Range,Center(C),8-16 ft.,15,-11,155,1,0,20221219,PHI,TOR
416,Shot Chart Detail,0022200453,131,203954,Joel Embiid,1610612755,Philadelphia 76ers,1,1,42,Missed Shot,Turnaround Bank shot,2PT Field Goal,In The Paint (Non-RA),Center(C),Less Than 8 ft.,5,-2,50,1,0,20221219,PHI,TOR
417,Shot Chart Detail,0022200453,275,203954,Joel Embiid,1610612755,Philadelphia 76ers,2,4,3,Missed Shot,Pullup Jump shot,2PT Field Goal,Mid-Range,Center(C),16-24 ft.,17,16,179,1,0,20221219,PHI,TOR
418,Shot Chart Detail,0022200453,285,203954,Joel Embiid,1610612755,Philadelphia 76ers,2,2,51,Made Shot,Jump Shot,3PT Field Goal,Above the Break 3,Center(C),24+ ft.,24,13,241,1,1,20221219,PHI,TOR
419,Shot Chart Detail,0022200453,329,203954,Joel Embiid,1610612755,Philadelphia 76ers,3,11,38,Made Shot,Step Back Jump shot,3PT Field Goal,Above the Break 3,Left Side Center(LC),24+ ft.,26,-164,210,1,1,20221219,PHI,TOR
420,Shot Chart Detail,0022200453,337,203954,Joel Embiid,1610612755,Philadelphia 76ers,3,10,23,Made Shot,Driving Dunk Shot,2PT Field Goal,Restricted Area,Center(C),Less Than 8 ft.,1,10,5,1,1,20221219,PHI,TOR
421,Shot Chart Detail,0022200453,365,203954,Joel Embiid,1610612755,Philadelphia 76ers,3,6,35,Missed Shot,Pullup Jump shot,2PT Field Goal,Mid-Range,Right Side Center(RC),16-24 ft.,18,62,169,1,0,20221219,PHI,TOR
422,Shot Chart Detail,0022200453,389,203954,Joel Embiid,1610612755,Philadelphia 76ers,3,4,46,Missed Shot,Turnaround Fadeaway shot,2PT Field Goal,Mid-Range,Center(C),8-16 ft.,14,6,149,1,0,20221219,PHI,TOR
423,Shot Chart Detail,0022200453,409,203954,Joel Embiid,1610612755,Philadelphia 76ers,3,3,17,Made Shot,Jump Shot,2PT Field Goal,In The Paint (Non-RA),Center(C),8-16 ft.,10,-32,104,1,1,20221219,PHI,TOR
424,Shot Chart Detail,0022200453,526,203954,Joel Embiid,1610612755,Philadelphia 76ers,4,7,13,Missed Shot,Step Back Jump shot,3PT Field Goal,Above the Break 3,Center(C),24+ ft.,26,-23,268,1,0,20221219,PHI,TOR
425,Shot Chart Detail,0022200453,537,203954,Joel Embiid,1610612755,Philadelphia 76ers,4,5,52,Made Shot,Fadeaway Jump Shot,2PT Field Goal,Mid-Range,Left Side Center(LC),16-24 ft.,22,-103,195,1,1,20221219,PHI,TOR
426,Shot Chart Detail,0022200453,576,203954,Joel Embiid,1610612755,Philadelphia 76ers,4,1,0,Missed Shot,Fadeaway Jump Shot,2PT Field Goal,Mid-Range,Left Side Center(LC),16-24 ft.,19,-71,183,1,0,20221219,PHI,TOR
427,Shot Chart Detail,0022200453,579,203954,Joel Embiid,1610612755,Philadelphia 76ers,4,0,47,Missed Shot,Turnaround Fadeaway shot,2PT Field Goal,Mid-Range,Left Side(L),16-24 ft.,16,-154,64,1,0,20221219,PHI,TOR
428,Shot Chart Detail,0022200453,593,203954,Joel Embiid,1610612755,Philadelphia 76ers,4,0,0,Missed Shot,Step Back Jump shot,2PT Field Goal,Mid-Range,Left Side Center(LC),16-24 ft.,23,-105,206,1,0,20221219,PHI,TOR
429,Shot Chart Detail,0022200467,16,203954,Joel Embiid,1610612755,Philadelphia 76ers,1,11,0,Missed Shot,Pullup Jump shot,2PT Field Goal,Mid-Range,Right Side(R),8-16 ft.,10,102,6,1,0,20221221,PHI,DET
430,Shot Chart Detail,0022200467,21,203954,Joel Embiid,1610612755,Philadelphia 76ers,1,10,48,Made Shot,Driving Layup Shot,2PT Field Goal,Restricted Area,Center(C),Less Than 8 ft.,1,-6,11,1,1,20221221,PHI,DET
431,Shot Chart Detail,0022200467,28,203954,Joel Embiid,1610612755,Philadelphia 76ers,1,10,1,Missed Shot,Pullup Jump shot,2PT Field Goal,Mid-Range,Right Side(R),8-16 ft.,13,100,88,1,0,20221221,PHI,DET
432,Shot Chart Detail,0022200467,30,203954,Joel Embiid,1610612755,Philadelphia 76ers,1,9,45,Missed Shot,Turnaround Jump Shot,2PT Field Goal,In The Paint (Non-RA),Center(C),8-16 ft.,13,-1,132,1,0,20221221,PHI,DET
433,Shot Chart Detail,0022200467,176,203954,Joel Embiid,1610612755,Philadelphia 76ers,2,10,32,Made Shot,Driving Reverse Layup Shot,2PT Field Goal,Restricted Area,Center(C),Less Than 8 ft.,1,-1,17,1,1,20221221,PHI,DET
434,Shot Chart Detail,0022200467,202,203954,Joel Embiid,1610612755,Philadelphia 76ers,2,8,20,Made Shot,Finger Roll Layup Shot,2PT Field Goal,Restricted Area,Center(C),Less Than 8 ft.,2,21,13,1,1,20221221,PHI,DET
435,Shot Chart Detail,0022200467,244,203954,Joel Embiid,1610612755,Philadelphia 76ers,2,4,54,Made Shot,Pullup Jump shot,2PT Field Goal,Mid-Range,Left Side Center(LC),16-24 ft.,21,-78,201,1,1,20221221,PHI,DET
436,Shot Chart Detail,0022200467,328,203954,Joel Embiid,1610612755,Philadelphia 76ers,3,11,29,Missed Shot,Jump Shot,2PT Field Goal,Mid-Range,Center(C),16-24 ft.,20,-11,209,1,0,20221221,PHI,DET
437,Shot Chart Detail,0022200467,345,203954,Joel Embiid,1610612755,Philadelphia 76ers,3,10,17,Made Shot,Running Layup Shot,2PT Field Goal,Restricted Area,Center(C),Less Than 8 ft.,0,4,-1,1,1,20221221,PHI,DET
